,category,titles,pageids
223,Beauty & Fitness>Body Art,"['Body art', 'Body painting', 'Body modification', 'Sydney Body Art Ride', 'Performance art', 'Feminist art', 'Body piercing', 'The Body Artist', 'Contemporary art', 'Nude (art)', 'Postmodern art', 'Body fluid', 'Body proportions', 'Henna', 'Serbian art', 'Welsh art', 'Body fluids in art', 'Public art', 'Human body', 'Art of Europe', 'Outsider art', 'Female body shape', 'African art', 'Work of art', 'Cyborg art', 'Sound art', 'Art manifesto', 'List of art mediums', 'Body snatching', 'Rabarama Skin Art Festival', 'Body psychotherapy', 'History of art', 'Body image', 'Body marbling', 'Mind–body interventions', 'Indigenous Australian art', 'Endurance art', 'Art', 'Land art', 'Folk art', 'Italian art', 'Brazilian art', 'The Art of Dreaming', 'Art movement', 'Conceptual art', 'Algorithmic art', 'Art Nouveau', 'Xerox art', 'The Body Shop', 'Art therapy']","['331015', '4878340', '752', '59551', '4630168', '228568', '334829', '148102', '320760', '89087', '462933', '51543709', '145554', '1193809', '21496150', '934991', '3174283', '701124', '11326983', '178942', '63380', '49109026', '16093772', '21490868', '10033919', '1173823', '22112814', '18985263', '54176', '312222', '1079115', '180868', '5145183', '749112', '14775345', '173096', '149281', '192127', '318901', '52891329', '1263161', '1788567', '5192145', '5556885', '2683268', '972447', '22105883', '2583747', '276586', '1176315']"
224,Beauty & Fitness>Cosmetic Procedures,"['Plastic surgery', 'Cosmetic dentistry', 'Cosmetic surgery in Australia', 'Cosmetic Vacations', 'MIRA procedure', 'Gum lift', 'Justin Jedlica', 'Nipple tattoo', 'Cosmetics', 'Permanent makeup', 'Non-surgical rhinoplasty', 'Abdominoplasty', 'Aesthetic medicine', 'European Union legislative procedure', 'Fixed-dose procedure', 'Testing cosmetics on animals', 'Eyebrow restoration', 'Lipotuck', 'Drugs and Cosmetics Act, 1940', 'Federal Food, Drug, and Cosmetic Act', 'Cheek augmentation', 'Extraocular implant', 'Eyelid', 'Forehead lift', 'Dermatology', 'Reconstructive surgery', 'Nuss procedure', 'Dermabrasion', 'Eyelash perm', 'Zwivel', 'Clitoral hood reduction', 'Blepharoplasty', 'Vaginoplasty', 'History of cosmetics', 'Hymenorrhaphy', 'Code of Criminal Procedure, 1973', 'Overview of discretionary invasive procedures on animals', 'Sarah Burge', 'Labiaplasty', 'Collagen induction therapy', 'Anal bleaching', 'Ethnic plastic surgery', 'Silicone-induced granuloma', 'Tooth polishing', 'Yakee A Dangerous Liaison', 'Tumescent liposuction', 'Mycobacterium cosmeticum', 'Genital modification and mutilation', 'Facial rejuvenation', 'Pediatric plastic surgery']","['362696', '24444790', '2235613', '2205410', '4241765', '24203193', '28276791', '35133057', '29462422', '940620', '47677297', '158015', '1419729', '74553', '44144261', '43964845', '2840095', '3925565', '11280882', '33042712', '784628', '2607337', '1271173', '9009515', '10201537', '67918', '15258182', '8034251', '7257801', '41934934', '2592369', '49222794', '29884658', '9977165', '46847785', '36264619', '3306593', '33983952', '2805248', '42048', '1710687', '34893246', '42487270', '12877273', '14777871', '39049993', '767078', '32498926', '53527955', '14126826']"
225,Beauty & Fitness>Cosmetic Procedures>Cosmetic Surgery,"['Plastic surgery', 'Cosmetic surgery in Australia', 'Reconstructive surgery', 'Ethnic plastic surgery', 'Surgery', 'Cosmetic Vacations', 'Pediatric plastic surgery', 'European Society of Aesthetic Surgery', 'Outpatient surgery', 'Oral and maxillofacial surgery', 'Rhytidectomy', 'Genital modification and mutilation', 'American Society for Aesthetic Plastic Surgery', 'Elective surgery', 'Dermatology', 'Oral and Maxillofacial Surgery Fellowship Training', 'Sarah Burge', 'Aesthetic medicine', 'Nikolay P. Serdev', 'East Asian blepharoplasty', 'John Ryan (businessman)', 'London Welbeck Hospital', 'Sex reassignment surgery (male-to-female)', 'Mitchel P. Goldman', 'Blepharoplasty', 'Zwivel', '10 Years Younger (UK TV series)', 'Sal Calabro', 'Hao Lulu', 'Cosmetic camouflage', 'Mohs surgery', 'Jan Stanek', 'Breast augmentation', 'Cosmetic pharmacology', 'General surgery', 'Katsuya Takasu', 'History of cosmetics', 'Serdev suture', 'Robert Kotler', 'Lip augmentation', 'Lifestyle Lift', 'Labiaplasty', 'Modupe Ozolua', 'Body dysmorphic disorder', 'Cosmetic dentistry', 'Tumescent liposuction', 'Riverbanks Clinic', 'Bob Khanna', 'Lipotuck', 'Kim Yu-mi (beauty pageant titleholder)']","['4253071', '24444790', '15241226', '2205410', '36776974', '369730', '630851', '29462422', '6937185', '940620', '12772966', '47677297', '74553', '1152241', '12712661', '43964845', '40258760', '12545', '67918', '392237', '8034251', '40358561', '18756850', '28320294', '2592369', '20195979', '2345899', '49222794', '8119967', '35684812', '11768841', '4581384', '23716957', '31682044', '1137766', '2772885', '14126826', '42048', '1710687', '1443213', '45236016', '16931213', '1721935', '34893246', '23827834', '627982', '45599', '39049993', '53527955', '36502077']"
226,Beauty & Fitness>Cosmetology & Beauty Professionals,"['Cosmetology', 'Empire Beauty Schools', 'Białystok Institute of Cosmetology', 'Black Hills Beauty College', 'Marinello Schools of Beauty', 'Leo Passage', 'Intercharm', 'Nail technician', 'Mario Tricoci', 'Magdeleine Thenault Mondoloni', 'Institute of Business & Medical Careers', 'Electrotherapy (cosmetic)', 'Basim Shami', 'Ricky Reyes (hairdresser)', 'Eveline Charles', 'Exfoliation (cosmetology)', 'Ogle School', 'Barber', 'Jheri Redding', 'Hanseo University', 'Lydia Sarfati', 'Vandana Luthra', 'Bronner Bros.', 'Instituto de Banca y Comercio', 'Cosmetics', 'Christine Valmy', ""Secretaries' Day (Ugly Betty)"", 'John Paul Mitchell Systems', 'Ken Pavés', 'Oniroku Dan', 'Hairdresser', 'Virginia High School (Virginia)', 'ILoveMakonnen', 'Hairstyle', 'Tia Lee', 'Pasadena Memorial High School', 'Normal, Illinois', 'History of cosmetics', 'Hillside High School (Durham, North Carolina)', 'African-American businesses', 'Daisy Fuentes', 'Anthropometry', 'Cadillac, Michigan', 'Artificial hair integrations', 'Monroe Township, Snyder County, Pennsylvania', 'Circle contact lens', 'Sylvan Hills High School', 'Tammy Wynette', 'Ugly Betty (season 1)', 'New Castle, Pennsylvania']","['49974803', '330879', '2460120', '146779', '48795237', '1049349', '26487056', '13686568', '6587', '32461957', '20225912', '158015', '440024', '1147909', '33590890', '14502277', '19087374', '3825580', '1283127', '52401', '42512477', '3391115', '8034251', '43708119', '26294714', '2466912', '32160709', '12104273', '5430766', '7695723', '43958766', '32463322', '45635390', '47903580', '38940771', '133754', '21368679', '111690', '54300439', '9754355', '6363091', '28185171', '10157437', '4597198', '205892', '43530462', '11404452', '44153787', '16007001', '132920']"
227,Beauty & Fitness>Face & Body Care,"['Body painting', 'The Body Shop', 'Face (disambiguation)', 'Self-care', 'The Face Shop', 'NHS primary care trust', 'List of Care Bear characters', 'Care Bears', 'CARE (relief agency)', 'Neonatal intensive care unit', 'Face transplant', 'Two-Face', 'Body image', 'Face/Off', 'Face (sociological concept)', 'Foster care', 'Female body shape', 'Diptyque', 'Massachusetts health care reform', 'Patient Protection and Affordable Care Act', 'Body dysmorphic disorder', ""Jennifer's Body"", 'Madara Cosmetics', 'Dementia with Lewy bodies', 'Cosmetics', 'Day-care sex-abuse hysteria', 'LG Household & Health Care', 'Health care in Australia', 'Body Parts (Star Trek: Deep Space Nine)', 'Health professional', 'Face the Raven', 'Juvenile Justice (Care and Protection of Children) Act, 2015', 'Care Quality Commission', 'Isolation (health care)', 'Human body temperature', 'American Health Care Act of 2017', 'Eyes Without a Face', 'Eyes Lips Face', 'The Body (Buffy the Vampire Slayer)', 'Skills for Care', 'Pig-faced women', 'N-body problem', 'Health and Social Care Act 2012', 'Primary care ethics', 'Soft-body dynamics', 'In absentia health care', 'Catholic theology of the body', 'Injury Severity Score', 'Aveeno', 'Skin care']","['53405836', '6619980', '2514792', '369730', '462933', '1193809', '246892', '534617', '15131185', '18021239', '158015', '3502851', '227167', '9446493', '31151144', '2491582', '648921', '1491837', '1912360', '47813216', '1000053', '21490868', '387721', '31460576', '13746759', '6142110', '8331759', '4072714', '14085587', '18766553', '15713038', '46662557', '42588975', '4501401', '24548242', '4860610', '23859945', '4944089', '1466758', '25226624', '28549124', '34196819', '4875080', '12592993', '5917746', '1453473', '972447', '20788600', '477701', '5053663']"
228,Beauty & Fitness>Face & Body Care>Hygiene & Toiletries,"['Leonard Rogers', 'Public Health Act 1875', 'Kayayei', 'Ronald Ross', 'William Robert Cornish', 'English-language press of the Communist Party USA', 'Geberit', 'United States Sanitary Commission', 'Octávio Barbosa', 'Caregiver', 'Alberto Granado', 'Pit latrine', 'Eau de toilette', 'Bataan Death March', 'National epic', 'Arab slave trade', 'Rudolf Virchow', 'Henry Morton Stanley', 'Mary Rose', 'American Jewish Joint Distribution Committee', 'Nicholas Timothy Clerk', 'Female education', 'Union (American Civil War)', 'Gaza City', 'Industrial Workers of the World philosophy and tactics', 'History of Bridgeport, Connecticut', 'Brownsville, Brooklyn', 'Wagon Master', 'Home front during World War II', 'Joseph Chamberlain', 'History of labour law in the United Kingdom', 'Adeline Knapp', 'Alexander Worthy Clerk', 'List of mottos', 'Imperial Roman army']","['16657780', '954776', '53625224', '727159', '4810937', '313879', '1185547', '9005643', '11643218', '25575117', '9384153', '55387', '37178902', '49304', '10005644', '19932220', '2194173', '26221135', '12155668', '88256', '20804272', '3806701', '1414989', '19679', '981600', '53625228', '31269693', '1154739', '8518828', '240174', '140752', '481130', '3509373', '13166062', '17672834']"
229,Beauty & Fitness>Face & Body Care>Make-Up & Cosmetics,"['Cosmetics', 'MAC Cosmetics', 'Ingredients of cosmetics', 'Make-up artist', 'Make Up For Ever', 'Cosmetic camouflage', 'Beauty and cosmetics in ancient Egypt', 'Cosmetic container', 'Carol Shaw (make-up artist)', 'Western cosmetics in the 1970s', 'Makeup brush', 'Max Factor', 'Prosthetic makeup', 'Cosmetic industry', 'Permanent makeup', 'NARS Cosmetics', 'Baking (make-up)', 'History of cosmetics', 'Plastic surgery', 'Electrotherapy (cosmetic)', 'Makeover', 'Clio Cosmetics', 'Cosmetic packaging', 'Eyes Lips Face', 'Cosmetics in Ancient Rome', 'Ultima II (cosmetics line)', 'Shu Uemura', 'Foundation (cosmetics)', 'Revivre', 'Vie at Home', 'Bobbi Brown', 'Metro Manila Film Festival Award for Best Make-up Artist', 'Compact (cosmetics)', 'A Defence of Cosmetics', 'Fabergé (cosmetics)', 'Love Cosmetics', 'Setting spray', 'Shiseido', 'Female cosmetic coalitions', 'Benefit Cosmetics', '10 Years Younger (UK TV series)', 'Parfums Givenchy', 'Lush (company)', 'Cosmetics in the 1920s', 'Jack Pierce (makeup artist)', 'Face powder', 'CoverGirl', 'Joelle Maryn', 'Estée Lauder Companies', 'Jemma Wellesley, Marchioness of Douro']","['4253071', '25072437', '49812757', '35821749', '32314989', '2349225', '42975284', '54346150', '13117577', '6937185', '32150270', '43613384', '52177827', '158015', '24867008', '12908852', '4324570', '33590890', '536709', '31151144', '6261316', '12892943', '39933524', '11842297', '8034251', '9089493', '1605066', '35138075', '12933231', '3696353', '30862546', '3768005', '41021036', '566385', '39726497', '1032041', '42486373', '5534411', '12660680', '2805248', '42048', '262232', '43688398', '34508819', '2648677', '15301451', '27909954', '22602710', '15216316', '7819819']"
230,Beauty & Fitness>Face & Body Care>Perfumes & Fragrances,"['Perfume', 'Perfume intolerance', 'Parfums Caron', 'List of celebrity-branded fragrances', 'List of perfumes', 'Fragrances of the World', 'The Perfume Shop', 'Trump fragrances', 'M (fragrance)', 'Pink Friday (fragrance)', 'Nude by Rihanna', 'Fantasy (fragrance)', 'Perfumer', 'Rebelle (fragrance)', 'Michael Edwards (fragrance expert)', 'Heat (perfume)', 'Lady Gaga Fame', 'Elixir (perfume)', 'Meow! by Katy Perry', 'Purr by Katy Perry', 'Demeter Fragrance Library', 'Curious (fragrance)', 'Shalimar (perfume)', 'Wonderstruck (fragrance)', 'Radiance (fragrance)', 'Gourmand (fragrance)', 'Clive Christian Perfume', 'Glowing by JLo', 'Black Star (fragrance)', 'History of perfume', 'Rise (perfume)', 'Fragrance wheel', 'True Star (perfume)', 'Ambition (fragrance)', 'Truth or Dare by Madonna', 'J.Lo by Jennifer Lopez', 'Fragrance Museum', 'Rogue by Rihanna', 'Houbigant Parfum', 'Fougère', 'S by Shakira', 'Believe (fragrance)', 'Joy (perfume)', 'Charlie (fragrance)', 'Because of You...', 'Kannauj Perfume', ""J'Adore (fragrance)"", 'Kouros (perfume)', 'Project D', 'Lacoste Essential']","['39726473', '31823990', '12689466', '22584245', '31275352', '54204612', '3618777', '9476828', '41034455', '3618380', '16432961', '17888371', '32923244', '12327683', '37423893', '42071140', '25833780', '8391019', '14004492', '34152951', '3615658', '17457356', '49324268', '40808563', '36844333', '13572244', '13572312', '16110519', '34041561', '42044141', '36508383', '3103351', '98581', '22618461', '3657398', '36955802', '10697755', '31018969', '28074880', '35942721', '43832462', '42965507', '33368136', '25569918', '32062536', '35588778', '43168640', '34173197', '36288929', '25498346']"
231,Beauty & Fitness>Face & Body Care>Skin & Nail Care,"['Nail disease', 'Nail (anatomy)', 'Ingrown nail', 'Nail salon', 'Nail art', 'Nail polish', 'Nail technician', 'Green nails', 'Manicure', 'Skin care', 'Cosmetics', 'Skin Food', 'Human skin', 'Pedicure', 'Nail buffing', 'Glass nail file', 'Skin', 'Beauty salon', 'Cosmetology', 'List of cutaneous conditions', 'Cutex', 'Dermatology', 'Subungual hematoma', 'Ectodermal dysplasia', 'Nailbed assessment', 'Revlon', 'Psoriasis', ""Clouston's hidrotic ectodermal dysplasia"", 'Dog grooming', 'Systemic disease', 'DDAIP', 'Destination spa', 'Mycosis', 'Trade Secrets (company)', ""Athlete's foot"", 'Diseases of the foot', 'Squamous cell skin cancer', 'Callus shaver', 'Tea tree oil', 'Midwifery', 'Psoriatic arthritis', 'Rose hip seed oil', 'Parfums Christian Dior', 'Petroleum jelly', 'Primary hypertrophic osteoathropathy', 'Abscess', 'Mary E. Cobb', 'Witch hazel (astringent)', 'Julep (company)', 'Lichen planus']","['1032', '906475', '1501424', '53044507', '21508753', '158015', '440024', '13607876', '31156687', '74553', '4220024', '930601', '18870225', '1637890', '35668259', '21033181', '9040547', '1114063', '42671484', '17527247', '212495', '32882493', '19391', '1530575', '397986', '40800690', '13787882', '431769', '1033672', '11281625', '21368679', '24878879', '7840610', '429711', '271860', '3255240', '101965', '593505', '483474', '6028200', '27978', '3497882', '5053663', '397007', '3400416', '5325318', '646966', '27333157', '291763', '903430']"
232,Beauty & Fitness>Face & Body Care>Unwanted Body & Facial Hair Removal,"['Hair removal', 'Hair fetishism', 'Pubic hair', 'Intense pulsed light', 'Hirsutism', 'Hair care', 'Aesthetic medicine', 'Long Island Plastic Surgical Group', 'Audio-Animatronics', 'Shampoo', 'Castration', 'Mohs surgery', 'Hypopituitarism', 'Sex reassignment surgery', 'Elves (Elfquest)', 'Uglies series', 'Pinniped', 'Hijab by country', 'List of The Venture Bros. characters', 'List of Saturday Night Live commercial parodies', 'List of Mad Men characters', 'History of the Jews in Poland', 'Technological and industrial history of 20th-century Canada']","['24444790', '438272', '69414', '615705', '2494084', '2100703', '155140', '21610607', '101604', '416798', '754658', '298541', '18928057', '240687', '5512099', '35460861', '4581384', '60261', '155117', '82385', '18842002', '29990850', '9933726']"
233,Beauty & Fitness>Fashion & Style,"['Fashion', 'Japanese street fashion', 'Style Savvy: Fashion Forward', 'Punk fashion', 'Style Savvy', 'Burda Style', 'Gothic fashion', 'Abryanz Style and Fashion Awards', 'Fashion design', 'Fashion journalism', 'Style Savvy: Trendsetters', '1775–95 in Western fashion', '1980s in Western fashion', '1795–1820 in Western fashion', 'Fashion blog', 'Anti-fashion', '2010s in fashion', 'Street fashion', 'Style', 'Fashion and Textile Museum', '1945–60 in Western fashion', '1960s in Western fashion', 'Grunge fashion', 'Fashion in India', 'Fashion in the Soviet Union', '1970s in Western fashion', '2000s in fashion', '1990s in fashion', 'History of fashion design', '1900s in Western fashion', 'Hip hop fashion', 'Fashion photography', '1920s in Western fashion', '1930–45 in Western fashion', 'Fashion show', 'Fashion and clothing in the Philippines', 'Fashion One', 'Fashion (magazine)', '1850s in Western fashion', 'Heavy metal fashion', '1750–75 in Western fashion', 'German fashion', 'Modest fashion', 'Mario Hernández (fashion house)', 'Fashion plate', '1700–50 in Western fashion', '1840s in Western fashion', 'InStyle', 'Lolita fashion', 'Fashion week']","['4368822', '3622454', '34987345', '4104602', '3098901', '3105265', '9718376', '7852712', '7135203', '5342362', '5175362', '5452949', '3716527', '2945604', '4251074', '30281693', '54632973', '19832392', '23664320', '11657', '9744280', '28342267', '458770', '41364931', '7989018', '10799117', '40091782', '41669752', '8786239', '2121778', '9613948', '8312977', '41675674', '126845', '16267164', '444156', '559618', '7984172', '6349753', '3177678', '1680106', '36879864', '47297103', '127168', '16861868', '295560', '25003804', '50943558', '39054891', '898852']"
